BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,0,0,1,0,0,0,Our room was not large but nicely decorated and very sunny with a good sized bay window looking out onto Geary Street.
0,0,0,0,0,0,0,1,0,0,0,"I did not notice traffic sounds during our stay, but I also sleep like the dead so it?? no surprise."
0,0,0,0,0,0,1,0,0,0,0,"The room had wood floors so I halfway expected my socks to pick up dust and whatnot walking around, but the floor was spotless- as was the entire room."
0,0,0,0,0,0,0,0,1,0,0,The staff members were generally very helpful and pleasant.
0,0,0,0,0,0,0,0,1,0,0,Several times they assisted us with public transportation schedules and attraction information.
0,0,0,0,0,0,0,0,1,0,0,"Note: None of them appeared to be a 'concierge' per se and noone offered to make us dinner reservations when asked about restaurants, so expect to take care of these details on your own."
0,0,0,0,0,0,0,0,0,0,1,"We love boutique hotels with eclectic features, so this was a good fit for us."
0,0,0,0,0,0,0,0,0,0,1,If you prefer large corporate-style hotels this may not be the place for you.
0,0,0,0,0,0,0,0,0,0,1,"Next time we are in San Fran we will likely stay at the Westin, but as a more economical alternative only 2 blocks down, this place is great!"
0,1,0,0,0,0,0,0,0,0,0,"Honestly, this may be one of the best values in San Fran, a place that defies the meaning of 'value'."
0,0,0,0,0,0,0,0,0,1,0,We were only disappointed we couldn?? stay longer in this great city.
0,0,0,0,1,0,0,0,1,0,0,"Friendly staff, great location"
0,0,0,0,0,0,0,0,0,0,1,My husband and I stayed at the Park Hotel and enjoyed our time in Amsterdam.
0,0,0,0,1,0,0,0,0,0,0,The hotel is in a great location!
0,0,0,0,0,0,0,1,1,0,0,"The staff was so friendly and helpful, and our room was above average, considering the norm for hotels in Europe."
0,1,0,0,1,0,0,0,0,0,0,"The prices were high, but the location can't be beat."
0,0,0,0,0,0,0,0,0,0,0,Knew the seminyak area well but hads never stayed at the Sofitel before.
0,0,0,0,0,0,0,1,0,0,0,"was slightly cautious after reviews on here but was more than happy with what we ended up with - room was fine, perfectly large enough for European tastes."
0,0,0,0,0,0,0,1,0,0,0,"Did have the same problem with aircon but it was stuck on 23C not 25, so not such a problem."
0,0,0,0,0,1,0,0,0,0,0,"breakfast fantastic, as everyone has said before, and ate drank around the pool most days - certainly no complaints, and given the decent GBP/USD rate no complaints re prices."
0,0,0,0,0,1,0,0,0,0,0,"Wine a touch expensive, but other stuff - beer (?1."
0,0,0,0,0,1,0,0,0,0,0,"20), cocktails well within our budgets."
0,0,0,0,0,1,0,0,0,0,0,food also of a very good standard.
0,0,0,0,0,0,0,0,0,0,0,"I would agree that sometimes the standard isn't great all the time, but they do at least make the effort, which is half the point in my opinion."
0,1,0,0,0,0,0,0,0,0,0,"For what we paid I have nothing to complain about, and will happily return."
0,0,0,0,0,0,0,0,0,0,1,Wouldn't stay anywhere else!!!!
0,0,0,0,0,0,0,0,0,0,1,Just got back from a wonderful 4 day trip to NYC and had such a greatl experience staying at the Chelsea Lodge.
0,0,0,0,0,0,1,1,0,0,0,"We went fully aware that the rooms were small, and yes they were, but spotless and charming."
0,0,0,0,0,0,0,0,0,0,0,It is called a LODGE...and that's exactly what it felt like.
0,0,0,0,0,0,0,0,1,0,0,Staff was very nice and welcoming.
0,0,0,0,0,0,0,1,0,0,0,Shared toilets are not a problem at all.
0,0,0,0,0,0,0,1,0,0,0,Great air conditioning...and we needed it as it was very hot.
0,0,0,0,1,0,0,0,0,0,0,Located on a very safe street in Chelsea...steps away from many restaurants and cafes.
0,0,0,0,0,0,0,0,0,1,0,For great morning coffee and pastries try La Bergamote on 9th Ave at 20th.
0,0,0,0,0,0,0,0,0,1,0,The Lasagna Ristorante on 8th is very good as well.
0,0,0,0,0,0,0,0,0,0,1,Staying at the Chelsea Lodge makes u feel as if you are living there and not just a visitor to a typical sterile hotel room.
0,0,0,0,1,0,1,1,0,0,0,"If you are expecting a 5 star luxury hotel with all ammenities then you will probably be disappointed with the Chelsea Lodge....but for those who want an affordable,safe clean accomodation with lots of character right in the middle of everything...u cannot beat this place."
0,0,0,0,0,0,0,0,0,0,1,Could go on for days about how pleased we were.
0,0,0,0,0,0,0,0,0,0,1,Such a great find....we will DEFINITELY be back.
0,0,0,0,0,0,0,0,0,0,1,An experience of a lifetime
0,0,0,0,0,0,0,0,1,0,0,Service was great!!!
0,0,0,0,0,0,0,0,1,0,0,"Greater: Lizandro Rodriguez, was very friendly and curteous the whole week I was there."
0,0,0,0,0,0,0,0,1,0,0,He made sure I was happy.
0,0,0,0,0,0,0,0,1,0,0,When I arrived to the hotel I was very sick and he send medicine to my room as well as room service.
0,0,0,0,0,0,0,0,1,0,0,Thank's to him I was able to enjoy my stay.
0,0,0,0,0,0,0,0,0,0,1,I'm planing my next vacation for next year.
0,0,0,0,0,0,0,0,0,0,1,Loved it all!
0,0,0,0,0,0,0,0,0,0,0,Stayed here between 13th Oct and 17th Oct.
0,0,0,0,0,0,0,0,0,0,0,"After travelling for 16 days across the USA, ie, Anaheim,Las Vegas New York, we were ready for some rest and relaxation and that is what we got."
0,1,0,0,0,0,0,1,0,0,0,The room was great with partial ocean views and city views even though we'd only paid for city views.
0,0,0,0,0,0,0,1,0,0,0,"Big enough and confortable for my husband, daughter and me."
0,0,0,0,1,0,0,0,0,0,0,Right across from the International Market Place and close to any shop or bus stop or anything you wanted.
0,0,0,0,0,1,0,0,0,0,0,"Dukes was fantastic, we had breakfast there every morning and also dinner once."
0,0,0,0,0,0,0,0,1,0,0,The staff were excellent- very friendly even during and after the earthquake.
0,0,0,0,0,0,0,0,1,0,0,"Can't commend the staff highly enough including the General Manager Greg, during this difficult time."
0,1,0,0,0,0,0,0,1,0,0,"We were all fed free of charge, breakfast, lunch and dinner and everyone had smiles on their faces."
0,0,0,0,0,0,0,0,1,0,0,"They were even baking cookies and making popcorn at 8.30 pm, when we still had no electricity."
0,0,0,0,0,0,0,0,0,0,1,We had friends at other hotels that were fed but had to pay for their meals even though they queued up just like us.I would highly recommend this hotel and my family are already planning our trip back in 2008.
0,0,0,0,0,0,0,0,0,0,0,Mahalo and Aloha!!!!!!!
1,0,0,0,1,0,0,1,0,0,0,Good location - average rooms - Great Exec Lounge
0,0,0,0,0,0,0,0,0,0,1,We stayed with our daughters at this downtown Hilton property for three night over the holiday weekend.
0,0,0,0,1,0,0,0,0,0,0,"We had a nice view of the bay, although some buildings got in the way."
0,0,0,0,0,0,0,0,1,0,0,"The front desk staff was very polite and helpful with me, but I did see them treat some older guests with a little disrespect."
0,1,0,0,0,0,0,0,0,0,0,Parking was a joke at $26.00 per nite.
0,0,0,0,0,0,0,0,1,0,1,"On the positive side - the Executive Lounge, although a little cramped, offered free drinks and appetizers everynight from 5 - 9pm and the Exec Concierge was very helpful."
0,0,0,0,0,0,0,0,1,1,0,He put together a dinner at Salty's that included a complimentary limo ride to and from the Hilton - a big win for the kids.
0,1,1,0,0,0,0,0,0,0,1,"I would stay here again on points of for business, but if it was my own money I might look around before booking it."
0,0,0,0,0,0,0,0,0,0,0,A Gem of a
0,0,0,0,0,0,0,0,0,0,1,"Hotel for Tourists For those on vacation to Mexico City, you can't get any better than this lovely hotel."
0,0,0,0,1,0,0,0,0,0,0,"Its location is perfect, overlooking a beautiful cathedral, the national palace, the ruins of the Aztec pyramids, and one of the largest squares in the world."
0,0,0,0,1,0,0,0,0,0,0,More historical and cultural sites are within walking distance than we could possibly see in our 5 day stay.
0,0,0,0,0,0,0,0,0,0,0,"We arrived in the evening and had dinner on the terrace at the hotel restaurant, looking out over the historical center and the twinkling city lights."
0,0,0,0,0,0,0,0,0,0,1,A breathtaking view by any standard.
0,0,0,0,0,0,0,0,0,0,0,"As late June is in the rainy season, the air was quite clean."
0,0,0,0,0,1,0,0,0,0,0,"The hotel's breakfast buffet is bountiful and delicious, and the prices reasonable."
0,0,0,0,0,0,1,1,0,0,0,"Our room was small, but very clean and had a nice high ceiling and a safe."
0,1,0,0,0,0,0,0,0,0,0,"By international standards, the price of the room was very reasonable."
0,0,0,0,0,0,0,0,0,0,0,"We recommend visiting the excavation of the Aztec pyramids next to the national cathedral, about a five minute walk from the hotel."
0,0,0,0,0,0,0,0,0,1,0,"Also, the food at the nearby Cafe de Tacuba is excellent."
0,0,0,0,0,0,0,0,1,0,0,"For visiting sites in other areas of the city (we loved visiting Frido Kahlo's Blue House in Coyoacan), the hotel will arrange for taxi service."
0,0,0,0,0,0,0,0,0,1,0,"The driver can take you from place to place, for a reasonable price."
0,0,0,0,0,0,0,0,0,0,0,This is much safer and far more convenient than hailing taxis from the street.
0,0,0,0,0,0,0,0,0,0,1,As city hotels go........
0,0,0,0,1,0,0,0,0,0,1,"Slap bang in the middle of Mong Kok, 25 mins from the airport is this impressive structure connected to a shopping mall which is at best average by HK's high shopping standards."
0,0,1,1,0,0,0,0,0,0,0,Check in on a Thursday evening was rapid we chose this hotel on kowloon side as we were there for business.
0,0,1,0,0,0,0,0,0,0,0,This hotel was The Business.
0,0,0,0,0,0,0,0,1,0,0,StaffImmediate upgrade to larger triple with excellent views.
0,0,0,0,0,0,0,0,1,0,0,"Reception staff were first class, concierge service was equally as gracious with an ambundance of local knowledge from advice as to where to get a good pint to the best place for toys, complete with a beware the quality reminder."
0,0,0,0,0,0,0,0,0,1,0,I did require a doctor whilst there as I had forgot to pack some cruical medication that was available on prescription only.
0,0,0,0,0,0,0,0,1,0,0,The duty manager spoke to me in person and advised me to go to my room whilst he sorted this out within 5 minutes I was on the phone to the hotels sub contracted doctor who advised me to travel to see him as it would be quicker and cheaper.
0,0,0,0,0,0,0,0,1,0,0,"From pressing the lift buttons for you to helping you in and out of taxi's, to there genuine pleasure in serving you."
0,0,0,0,0,0,0,0,1,0,0,This was a refreshing change and something staff at the supposed super resorts in Dubai (I have Madinat Jumeirah in Mind) should take note of.
0,0,0,0,0,0,0,0,1,0,0,"Truly truly gob smacking pioneering customer service with little touches everywhere, amazing gracious service."
0,0,0,0,0,0,0,1,0,0,0,"The room, all mod cons, plasma, dvd, stereo, wireless keyboard for the internet (chargeable), quiet and reliable air con, nice window seat built into the ledge, reasonable min bar prices, pillow menu, slippers, gown etc."
0,0,0,0,0,0,0,1,0,0,0,"The rooms are fresh, crisp, well maintained, bathrooms are spacious enough and the 'open' bathroom is easily rectified by simply drawing the blinds."
0,0,0,0,0,1,0,0,0,0,0,"Restaurants and bars Very good from bar snacks, to the chinese (Ming Court I think?)"
0,0,0,0,0,1,0,0,0,0,0,restaurant the food quality is good.
0,0,0,0,1,0,0,0,0,0,0,"You do have an awful amount of choice within the attached shopping centre from mcdonalds, deli france, pizzas so if you are budgeting and saving cash for the shops its pitched well for you.LocationDon't be put off by Mong Kok. Its not rough by Uk standards its quite charming and has a chinese bustle to it."
0,0,0,0,1,0,0,0,0,0,0,You are safe and there are more than enough shops in the immediate locality for you to have a browse around.
0,0,0,0,0,0,0,0,0,1,0,There is a shortage of good local bars however but don't worry.
0,0,0,0,0,0,0,0,0,1,0,Its only 60-80 HKD to the Wan Chai bars and central.
0,0,0,0,0,0,0,0,0,1,0,Again same price to the Mall at Harbour city which is a good one in my opinion.
0,0,0,0,1,0,0,0,0,0,0,You can also use the MTR which is 4 mins from the hotel.
0,0,0,0,0,0,0,0,0,1,0,"Clean, fast and efficient a pleasure to use, journey time into central/ causeway bay 10 mins max."
0,0,0,0,0,0,0,0,0,1,0,You can also use the star ferry(pennies) on the Kowloon side which will drop you island side adjacent to harbour city mall which is a good spot to take the classic harbour panoramic photo.
0,1,0,0,0,0,0,0,0,0,0,I have no qualms about staying Kowloon side the hotels tend to be cheaper.
0,0,0,0,0,0,0,0,0,1,0,OverallI've been a very lazy trip advisor for years.
0,0,0,0,0,0,0,0,0,1,0,"I should have posted reviews about the Atlantis Bahamas, Loewes Miami beach, Mina A Salam Dubai, Westin Times Square New York, numerous eastern shangri la's."
0,0,0,0,0,0,0,0,0,0,1,"This hotel beats the pants off them and I will be using them again in April/mayThis Hotel its not a beach resort if it was the sand would be raked hourly men would clean your sunglasses every 15 minutes, fruit cocktails on sticks, cucumbers for the eyes etc."
0,0,0,0,0,0,0,0,1,0,1,The hotel and its staff are excellent go and enjoy a fantastic city hotel.
0,0,0,0,0,0,0,0,0,1,0,Flights Virgin (Direct booking) Truly Rubbish service both ways and I like Virgin.
0,0,0,0,0,0,0,0,0,1,0,"Hotel Booked via expedia excellent rate, though Asiarooms."
0,0,0,0,0,0,0,0,0,1,0,com had excellent rates for April 2008 when I last checked.
0,0,0,0,0,0,0,0,0,0,0,Hotel Vintage Park
0,0,0,0,0,0,0,0,1,0,0,I just got back from staying at Hotel Vintage Park and their staff is excellent.
0,0,0,0,0,0,0,1,1,0,0,We were celebrating our 1st yr anniversary and the hotel upgraded our room to a King Premiere and gave us a complimentary bottle of champagne.
0,0,0,0,1,0,0,0,0,0,0,"The hotel is located in a pretty good location, in the shopping district and about a 1/2 mile walk to Pike's Market."
1,0,0,0,0,0,0,0,1,0,0,The hotel itself is small and older but the staff makes up for it.
0,0,0,0,0,0,0,0,0,0,1,Heart of HollywoodO
0,0,0,0,1,0,0,0,0,0,0,"It is in a great location for the Hollywood area, it is right next to a subway stop, but to get around in Los Angeles you will need a car."
0,0,0,0,0,0,0,1,0,0,0,The room was comfortable with a great view of Los Angeles.
0,0,0,0,0,0,0,1,0,0,0,We were placed next to the service elevator and the walls were on the thin side.
0,0,0,0,0,0,0,1,0,0,0,"So, be sure to tell them in advance if noise bothers you."
0,0,0,0,0,0,0,1,0,0,0,The bed was comfortable.
0,0,0,0,0,1,0,0,0,0,0,The food was expensive in the hotel.
0,0,0,0,1,0,0,0,0,0,0,"Though, there are a significant number of places to eat within walking distance."
1,0,0,0,0,0,0,0,0,0,0,The lobby is somewhat chic and the neighborhood is a very typical Hollywood neighbor hood.
0,0,0,0,0,0,0,0,0,0,1,It is safe to walk except take care at night.I would recommend the hotel for first time visitors.
0,0,0,0,1,0,0,0,0,0,0,Good location shame
0,0,0,0,1,0,0,0,0,1,1,Hollywood is such a dump The hotel is fine and is a short walk to the Hollywood Highland or the Hollywood Bowl.
1,0,0,0,0,0,0,0,0,0,0,The lobby is very small and looks newly refitted.
0,0,0,0,0,0,1,1,0,0,0,The rooms are clean and modern we were on the top floor in a room overlooking the pool so we had a good view of the hills and had no noise problems.
0,0,0,0,0,1,0,0,0,0,0,The resturant serves a good buffet breakfast for around $12 which is well worth it.
